paper_id,title,venue,year,extract_status,sentence_index,sentence_role,sentence_count,abstract_flow,opening_style,problem_style,method_style,evidence_style,claim_strength,number_style,verb_or_adjective_cue,short_phrase_hint,what_to_imitate,what_not_to_imitate
rotrng_abs_10,FPGA-Based True Random Number Generation Using Programmable Delays in Oscillator-Rings,TCASII,2019,ok,3,numbers,12,innovation -> background -> numbers -> supporting_detail -> innovation -> supporting_detail -> limitation -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (15 numeric tokens),present|efficient,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_10,FPGA-Based True Random Number Generation Using Programmable Delays in Oscillator-Rings,TCASII,2019,ok,4,numbers,12,innovation -> background -> numbers -> supporting_detail -> innovation -> supporting_detail -> limitation -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (15 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_10,FPGA-Based True Random Number Generation Using Programmable Delays in Oscillator-Rings,TCASII,2019,ok,5,numbers,12,innovation -> background -> numbers -> supporting_detail -> innovation -> supporting_detail -> limitation -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (15 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_10,FPGA-Based True Random Number Generation Using Programmable Delays in Oscillator-Rings,TCASII,2019,ok,6,supporting_detail,12,innovation -> background -> numbers -> supporting_detail -> innovation -> supporting_detail -> limitation -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (15 numeric tokens),propose,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_10,FPGA-Based True Random Number Generation Using Programmable Delays in Oscillator-Rings,TCASII,2019,ok,7,innovation,12,innovation -> background -> numbers -> supporting_detail -> innovation -> supporting_detail -> limitation -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (15 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_10,FPGA-Based True Random Number Generation Using Programmable Delays in Oscillator-Rings,TCASII,2019,ok,8,supporting_detail,12,innovation -> background -> numbers -> supporting_detail -> innovation -> supporting_detail -> limitation -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (15 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_10,FPGA-Based True Random Number Generation Using Programmable Delays in Oscillator-Rings,TCASII,2019,ok,9,limitation,12,innovation -> background -> numbers -> supporting_detail -> innovation -> supporting_detail -> limitation -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (15 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_10,FPGA-Based True Random Number Generation Using Programmable Delays in Oscillator-Rings,TCASII,2019,ok,10,supporting_detail,12,innovation -> background -> numbers -> supporting_detail -> innovation -> supporting_detail -> limitation -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (15 numeric tokens),propose,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_10,FPGA-Based True Random Number Generation Using Programmable Delays in Oscillator-Rings,TCASII,2019,ok,11,numbers,12,innovation -> background -> numbers -> supporting_detail -> innovation -> supporting_detail -> limitation -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (15 numeric tokens),demonstrate,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_10,FPGA-Based True Random Number Generation Using Programmable Delays in Oscillator-Rings,TCASII,2019,ok,12,numbers,12,innovation -> background -> numbers -> supporting_detail -> innovation -> supporting_detail -> limitation -> supporting_detail -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (15 numeric tokens),propose,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_11,An Analysis of DCM-Based True Random Number Generator,TCASII,2019,ok,1,numbers,9,numbers -> problem_or_method -> background -> numbers -> evidence -> numbers -> supporting_detail,context-led opening,measurement/modeling gap,evaluate,quantified results|FPGA implementation|ASIC/silicon measurement,neutral/bounded,plain numeric (9 numeric tokens),,omitted: use role labels/templates instead of copying source wording,把问题写成可测量/可建模的 gap；使用克制动词，适合诊断型论文；数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_11,An Analysis of DCM-Based True Random Number Generator,TCASII,2019,ok,2,problem_or_method,9,numbers -> problem_or_method -> background -> numbers -> evidence -> numbers -> supporting_detail,context-led opening,measurement/modeling gap,evaluate,quantified results|FPGA implementation|ASIC/silicon measurement,neutral/bounded,plain numeric (9 numeric tokens),,omitted: use role labels/templates instead of copying source wording,把问题写成可测量/可建模的 gap；使用克制动词，适合诊断型论文；数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_11,An Analysis of DCM-Based True Random Number Generator,TCASII,2019,ok,3,background,9,numbers -> problem_or_method -> background -> numbers -> evidence -> numbers -> supporting_detail,context-led opening,measurement/modeling gap,evaluate,quantified results|FPGA implementation|ASIC/silicon measurement,neutral/bounded,plain numeric (9 numeric tokens),,omitted: use role labels/templates instead of copying source wording,把问题写成可测量/可建模的 gap；使用克制动词，适合诊断型论文；数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_11,An Analysis of DCM-Based True Random Number Generator,TCASII,2019,ok,4,background,9,numbers -> problem_or_method -> background -> numbers -> evidence -> numbers -> supporting_detail,context-led opening,measurement/modeling gap,evaluate,quantified results|FPGA implementation|ASIC/silicon measurement,neutral/bounded,plain numeric (9 numeric tokens),,omitted: use role labels/templates instead of copying source wording,把问题写成可测量/可建模的 gap；使用克制动词，适合诊断型论文；数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_11,An Analysis of DCM-Based True Random Number Generator,TCASII,2019,ok,5,numbers,9,numbers -> problem_or_method -> background -> numbers -> evidence -> numbers -> supporting_detail,context-led opening,measurement/modeling gap,evaluate,quantified results|FPGA implementation|ASIC/silicon measurement,neutral/bounded,plain numeric (9 numeric tokens),evaluate,omitted: use role labels/templates instead of copying source wording,把问题写成可测量/可建模的 gap；使用克制动词，适合诊断型论文；数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_11,An Analysis of DCM-Based True Random Number Generator,TCASII,2019,ok,6,evidence,9,numbers -> problem_or_method -> background -> numbers -> evidence -> numbers -> supporting_detail,context-led opening,measurement/modeling gap,evaluate,quantified results|FPGA implementation|ASIC/silicon measurement,neutral/bounded,plain numeric (9 numeric tokens),,omitted: use role labels/templates instead of copying source wording,把问题写成可测量/可建模的 gap；使用克制动词，适合诊断型论文；数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_11,An Analysis of DCM-Based True Random Number Generator,TCASII,2019,ok,7,evidence,9,numbers -> problem_or_method -> background -> numbers -> evidence -> numbers -> supporting_detail,context-led opening,measurement/modeling gap,evaluate,quantified results|FPGA implementation|ASIC/silicon measurement,neutral/bounded,plain numeric (9 numeric tokens),,omitted: use role labels/templates instead of copying source wording,把问题写成可测量/可建模的 gap；使用克制动词，适合诊断型论文；数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_11,An Analysis of DCM-Based True Random Number Generator,TCASII,2019,ok,8,numbers,9,numbers -> problem_or_method -> background -> numbers -> evidence -> numbers -> supporting_detail,context-led opening,measurement/modeling gap,evaluate,quantified results|FPGA implementation|ASIC/silicon measurement,neutral/bounded,plain numeric (9 numeric tokens),,omitted: use role labels/templates instead of copying source wording,把问题写成可测量/可建模的 gap；使用克制动词，适合诊断型论文；数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_11,An Analysis of DCM-Based True Random Number Generator,TCASII,2019,ok,9,supporting_detail,9,numbers -> problem_or_method -> background -> numbers -> evidence -> numbers -> supporting_detail,context-led opening,measurement/modeling gap,evaluate,quantified results|FPGA implementation|ASIC/silicon measurement,neutral/bounded,plain numeric (9 numeric tokens),,omitted: use role labels/templates instead of copying source wording,把问题写成可测量/可建模的 gap；使用克制动词，适合诊断型论文；数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_12,Design of True Random Number Generator Based on Multi-Stage Feedback Ring Oscillator,TCASII,2021,ok,1,background,12,background -> innovation -> numbers -> supporting_detail -> numbers -> evidence -> numbers,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (11 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_12,Design of True Random Number Generator Based on Multi-Stage Feedback Ring Oscillator,TCASII,2021,ok,2,innovation,12,background -> innovation -> numbers -> supporting_detail -> numbers -> evidence -> numbers,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (11 numeric tokens),novel,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_12,Design of True Random Number Generator Based on Multi-Stage Feedback Ring Oscillator,TCASII,2021,ok,3,numbers,12,background -> innovation -> numbers -> supporting_detail -> numbers -> evidence -> numbers,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (11 numeric tokens),propose,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_12,Design of True Random Number Generator Based on Multi-Stage Feedback Ring Oscillator,TCASII,2021,ok,4,numbers,12,background -> innovation -> numbers -> supporting_detail -> numbers -> evidence -> numbers,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (11 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_12,Design of True Random Number Generator Based on Multi-Stage Feedback Ring Oscillator,TCASII,2021,ok,5,numbers,12,background -> innovation -> numbers -> supporting_detail -> numbers -> evidence -> numbers,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (11 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_12,Design of True Random Number Generator Based on Multi-Stage Feedback Ring Oscillator,TCASII,2021,ok,6,supporting_detail,12,background -> innovation -> numbers -> supporting_detail -> numbers -> evidence -> numbers,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (11 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_12,Design of True Random Number Generator Based on Multi-Stage Feedback Ring Oscillator,TCASII,2021,ok,7,numbers,12,background -> innovation -> numbers -> supporting_detail -> numbers -> evidence -> numbers,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (11 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_12,Design of True Random Number Generator Based on Multi-Stage Feedback Ring Oscillator,TCASII,2021,ok,8,evidence,12,background -> innovation -> numbers -> supporting_detail -> numbers -> evidence -> numbers,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (11 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_12,Design of True Random Number Generator Based on Multi-Stage Feedback Ring Oscillator,TCASII,2021,ok,9,numbers,12,background -> innovation -> numbers -> supporting_detail -> numbers -> evidence -> numbers,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (11 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_12,Design of True Random Number Generator Based on Multi-Stage Feedback Ring Oscillator,TCASII,2021,ok,10,numbers,12,background -> innovation -> numbers -> supporting_detail -> numbers -> evidence -> numbers,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (11 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_12,Design of True Random Number Generator Based on Multi-Stage Feedback Ring Oscillator,TCASII,2021,ok,11,numbers,12,background -> innovation -> numbers -> supporting_detail -> numbers -> evidence -> numbers,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (11 numeric tokens),design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_12,Design of True Random Number Generator Based on Multi-Stage Feedback Ring Oscillator,TCASII,2021,ok,12,numbers,12,background -> innovation -> numbers -> supporting_detail -> numbers -> evidence -> numbers,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|simulation/model,certification-risk,plain numeric (11 numeric tokens),propose,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要照搬过强 claim 语气；不要把过多数字塞进摘要
rotrng_abs_13,A Novel Ultra-Compact FPGA-Compatible TRNG Architecture Exploiting Latched Ring Oscillators,TCASII,2021,ok,1,innovation,10,innovation -> problem_or_method -> evidence -> numbers -> evidence -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|measurement,bounded,plain numeric (13 numeric tokens),present|novel,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_13,A Novel Ultra-Compact FPGA-Compatible TRNG Architecture Exploiting Latched Ring Oscillators,TCASII,2021,ok,2,problem_or_method,10,innovation -> problem_or_method -> evidence -> numbers -> evidence -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|measurement,bounded,plain numeric (13 numeric tokens),propose,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_13,A Novel Ultra-Compact FPGA-Compatible TRNG Architecture Exploiting Latched Ring Oscillators,TCASII,2021,ok,3,evidence,10,innovation -> problem_or_method -> evidence -> numbers -> evidence -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|measurement,bounded,plain numeric (13 numeric tokens),lightweight,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_13,A Novel Ultra-Compact FPGA-Compatible TRNG Architecture Exploiting Latched Ring Oscillators,TCASII,2021,ok,4,numbers,10,innovation -> problem_or_method -> evidence -> numbers -> evidence -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|measurement,bounded,plain numeric (13 numeric tokens),propose,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_13,A Novel Ultra-Compact FPGA-Compatible TRNG Architecture Exploiting Latched Ring Oscillators,TCASII,2021,ok,5,numbers,10,innovation -> problem_or_method -> evidence -> numbers -> evidence -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|measurement,bounded,plain numeric (13 numeric tokens),propose,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_13,A Novel Ultra-Compact FPGA-Compatible TRNG Architecture Exploiting Latched Ring Oscillators,TCASII,2021,ok,6,numbers,10,innovation -> problem_or_method -> evidence -> numbers -> evidence -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|measurement,bounded,plain numeric (13 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_13,A Novel Ultra-Compact FPGA-Compatible TRNG Architecture Exploiting Latched Ring Oscillators,TCASII,2021,ok,7,evidence,10,innovation -> problem_or_method -> evidence -> numbers -> evidence -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|measurement,bounded,plain numeric (13 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_13,A Novel Ultra-Compact FPGA-Compatible TRNG Architecture Exploiting Latched Ring Oscillators,TCASII,2021,ok,8,numbers,10,innovation -> problem_or_method -> evidence -> numbers -> evidence -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|measurement,bounded,plain numeric (13 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_13,A Novel Ultra-Compact FPGA-Compatible TRNG Architecture Exploiting Latched Ring Oscillators,TCASII,2021,ok,9,numbers,10,innovation -> problem_or_method -> evidence -> numbers -> evidence -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|measurement,bounded,plain numeric (13 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_13,A Novel Ultra-Compact FPGA-Compatible TRNG Architecture Exploiting Latched Ring Oscillators,TCASII,2021,ok,10,numbers,10,innovation -> problem_or_method -> evidence -> numbers -> evidence -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|measurement,bounded,plain numeric (13 numeric tokens),propose,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_14,A High-Speed FPGA-Based True Random Number Generator Using Metastability With Clock Managers,TCASII,2022,ok,1,background,12,background -> numbers -> innovation -> numbers -> innovation -> supporting_detail -> limitation -> numbers -> supporting_detail,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,neutral/bounded,plain numeric (32 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_14,A High-Speed FPGA-Based True Random Number Generator Using Metastability With Clock Managers,TCASII,2022,ok,2,numbers,12,background -> numbers -> innovation -> numbers -> innovation -> supporting_detail -> limitation -> numbers -> supporting_detail,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,neutral/bounded,plain numeric (32 numeric tokens),design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_14,A High-Speed FPGA-Based True Random Number Generator Using Metastability With Clock Managers,TCASII,2022,ok,3,innovation,12,background -> numbers -> innovation -> numbers -> innovation -> supporting_detail -> limitation -> numbers -> supporting_detail,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,neutral/bounded,plain numeric (32 numeric tokens),design|novel,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_14,A High-Speed FPGA-Based True Random Number Generator Using Metastability With Clock Managers,TCASII,2022,ok,4,numbers,12,background -> numbers -> innovation -> numbers -> innovation -> supporting_detail -> limitation -> numbers -> supporting_detail,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,neutral/bounded,plain numeric (32 numeric tokens),design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_14,A High-Speed FPGA-Based True Random Number Generator Using Metastability With Clock Managers,TCASII,2022,ok,5,numbers,12,background -> numbers -> innovation -> numbers -> innovation -> supporting_detail -> limitation -> numbers -> supporting_detail,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,neutral/bounded,plain numeric (32 numeric tokens),present,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_14,A High-Speed FPGA-Based True Random Number Generator Using Metastability With Clock Managers,TCASII,2022,ok,6,innovation,12,background -> numbers -> innovation -> numbers -> innovation -> supporting_detail -> limitation -> numbers -> supporting_detail,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,neutral/bounded,plain numeric (32 numeric tokens),novel,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_14,A High-Speed FPGA-Based True Random Number Generator Using Metastability With Clock Managers,TCASII,2022,ok,7,supporting_detail,12,background -> numbers -> innovation -> numbers -> innovation -> supporting_detail -> limitation -> numbers -> supporting_detail,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,neutral/bounded,plain numeric (32 numeric tokens),propose,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_14,A High-Speed FPGA-Based True Random Number Generator Using Metastability With Clock Managers,TCASII,2022,ok,8,supporting_detail,12,background -> numbers -> innovation -> numbers -> innovation -> supporting_detail -> limitation -> numbers -> supporting_detail,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,neutral/bounded,plain numeric (32 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_14,A High-Speed FPGA-Based True Random Number Generator Using Metastability With Clock Managers,TCASII,2022,ok,9,limitation,12,background -> numbers -> innovation -> numbers -> innovation -> supporting_detail -> limitation -> numbers -> supporting_detail,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,neutral/bounded,plain numeric (32 numeric tokens),design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_14,A High-Speed FPGA-Based True Random Number Generator Using Metastability With Clock Managers,TCASII,2022,ok,10,numbers,12,background -> numbers -> innovation -> numbers -> innovation -> supporting_detail -> limitation -> numbers -> supporting_detail,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,neutral/bounded,plain numeric (32 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_14,A High-Speed FPGA-Based True Random Number Generator Using Metastability With Clock Managers,TCASII,2022,ok,11,supporting_detail,12,background -> numbers -> innovation -> numbers -> innovation -> supporting_detail -> limitation -> numbers -> supporting_detail,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,neutral/bounded,plain numeric (32 numeric tokens),propose,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_14,A High-Speed FPGA-Based True Random Number Generator Using Metastability With Clock Managers,TCASII,2022,ok,12,supporting_detail,12,background -> numbers -> innovation -> numbers -> innovation -> supporting_detail -> limitation -> numbers -> supporting_detail,background-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,neutral/bounded,plain numeric (32 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账,不要把过多数字塞进摘要
rotrng_abs_15,A High-Speed and Low-Power DSP-Based TRNG for FPGA Implementations,TCASII,2024,ok,1,numbers,9,numbers -> background -> numbers -> problem -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,bounded,plain numeric;power/energy (32 numeric tokens),present|design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_15,A High-Speed and Low-Power DSP-Based TRNG for FPGA Implementations,TCASII,2024,ok,2,background,9,numbers -> background -> numbers -> problem -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,bounded,plain numeric;power/energy (32 numeric tokens),,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_15,A High-Speed and Low-Power DSP-Based TRNG for FPGA Implementations,TCASII,2024,ok,3,numbers,9,numbers -> background -> numbers -> problem -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,bounded,plain numeric;power/energy (32 numeric tokens),propose|design|efficient,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
rotrng_abs_15,A High-Speed and Low-Power DSP-Based TRNG for FPGA Implementations,TCASII,2024,ok,4,numbers,9,numbers -> background -> numbers -> problem -> numbers,context-led opening,performance/implementation bottleneck,propose,quantified results|FPGA implementation|ASIC/silicon measurement|security evaluation,bounded,plain numeric;power/energy (32 numeric tokens),design,omitted: use role labels/templates instead of copying source wording,数字集中放在证据句，不让开头变成流水账；最后一句主动限制 claim,不要把过多数字塞进摘要
