title,year,cites,doi,oa_url,primary_pdf,topic
Fault Attacks on ECC Signature Verification,2025,2,https://doi.org/10.46586/tches.v2025.i4.1010-1052,https://tches.iacr.org/index.php/TCHES/article/download/12436/12164,https://tches.iacr.org/index.php/TCHES/article/download/12436/12164,VLSI and Analog Circuit Testing; Physical Unclonable Functions (PUFs) and Hardware Security; Security and Verification in Computing
REED: Chiplet-based Accelerator for Fully Homomorphic Encryption,2025,2,https://doi.org/10.46586/tches.v2025.i2.163-208,https://tches.iacr.org/index.php/TCHES/article/download/12045/11889,https://tches.iacr.org/index.php/TCHES/article/download/12045/11889,Chaos-based Image/Signal Encryption; Advanced Data Storage Technologies; Cryptographic Implementations and Security
CrISA-X: Unleashing Performance Excellence in Lightweight Symmetric Cryptography for Extendable and Deeply Embedded Processors,2024,2,https://doi.org/10.46586/tches.v2024.i3.377-417,https://tches.iacr.org/index.php/TCHES/article/download/11682/11202,https://tches.iacr.org/index.php/TCHES/article/download/11682/11202,Cryptographic Implementations and Security; Coding theory and cryptography; Chaos-based Image/Signal Encryption
A Deep Analysis of two Glitch-Free Hardware Masking Schemes SESYM and LMDPL,2024,2,https://doi.org/10.46586/tches.v2024.i3.76-98,https://tches.iacr.org/index.php/TCHES/article/download/11670/11190,https://tches.iacr.org/index.php/TCHES/article/download/11670/11190,Cryptographic Implementations and Security; Physical Unclonable Functions (PUFs) and Hardware Security; Security and Verification in Computing
Fast Transciphering Via Batched And Reconfigurable LUT Evaluation,2024,2,https://doi.org/10.46586/tches.v2024.i4.205-230,https://tches.iacr.org/index.php/TCHES/article/download/11789/11295,https://tches.iacr.org/index.php/TCHES/article/download/11789/11295,Semiconductor materials and devices; VLSI and Analog Circuit Testing; Silicon and Solar Cell Technologies
Laser-Based Command Injection Attacks on Voice-Controlled Microphone Arrays,2024,2,https://doi.org/10.46586/tches.v2024.i2.654-676,https://tches.iacr.org/index.php/TCHES/article/download/11442/10947,https://tches.iacr.org/index.php/TCHES/article/download/11442/10947,Digital Media Forensic Detection; Physical Unclonable Functions (PUFs) and Hardware Security; Electrostatic Discharge in Electronics
StaTI: Protecting against Fault Attacks Using Stable Threshold Implementations,2023,2,https://doi.org/10.46586/tches.v2024.i1.229-263,https://tches.iacr.org/index.php/TCHES/article/download/11252/10794,https://tches.iacr.org/index.php/TCHES/article/download/11252/10794,Cryptographic Implementations and Security; Physical Unclonable Functions (PUFs) and Hardware Security; Coding theory and cryptography
Low-Latency Masked Gadgets Robust against Physical Defaults with Application to Ascon,2024,2,https://doi.org/10.46586/tches.v2024.i3.603-633,https://tches.iacr.org/index.php/TCHES/article/download/11689/11209,https://tches.iacr.org/index.php/TCHES/article/download/11689/11209,Cryptographic Implementations and Security; Physical Unclonable Functions (PUFs) and Hardware Security; Chaos-based Image/Signal Encryption
TFHE Gets Real: an Efficient and Flexible Homomorphic Floating-Point Arithmetic,2025,2,https://doi.org/10.46586/tches.v2025.i2.126-162,https://tches.iacr.org/index.php/TCHES/article/download/12044/11888,https://tches.iacr.org/index.php/TCHES/article/download/12044/11888,Numerical Methods and Algorithms; Digital Filter Design and Implementation
Sharing the Mask: TFHE Bootstrapping on Packed Messages,2025,1,https://doi.org/10.46586/tches.v2025.i4.925-971,https://tches.iacr.org/index.php/TCHES/article/download/12434/12162,https://tches.iacr.org/index.php/TCHES/article/download/12434/12162,Cryptography and Data Security; Cryptographic Implementations and Security; Coding theory and cryptography
VIMA: A Privacy-Preserving Integrity Measurement Architecture for Containerized Environments,2025,1,https://doi.org/10.46586/tches.v2025.i4.1053-1076,https://tches.iacr.org/index.php/TCHES/article/download/12437/12165,https://tches.iacr.org/index.php/TCHES/article/download/12437/12165,Cloud Data Security Solutions; Security and Verification in Computing; Advanced Malware Detection Techniques
Another Evidence to not Employ Customized Masked Hardware,2024,1,https://doi.org/10.46586/tches.v2024.i4.133-155,https://tches.iacr.org/index.php/TCHES/article/download/11786/11292,https://tches.iacr.org/index.php/TCHES/article/download/11786/11292,Digital Games and Media
Efficient Table-Based Masking with Pre-processing,2024,1,https://doi.org/10.46586/tches.v2024.i3.273-301,https://tches.iacr.org/index.php/TCHES/article/download/11679/11199,https://tches.iacr.org/index.php/TCHES/article/download/11679/11199,Cryptographic Implementations and Security; Advanced Malware Detection Techniques; Security and Verification in Computing
ToFA: Towards Fault Analysis of GIFT and GIFT-like Ciphers Leveraging Truncated Impossible Differentials,2025,1,https://doi.org/10.46586/tches.v2025.i3.614-643,https://ojs.ub.rub.de/index.php/TCHES/article/download/12237/12048,https://ojs.ub.rub.de/index.php/TCHES/article/download/12237/12048,Cryptographic Implementations and Security; Physical Unclonable Functions (PUFs) and Hardware Security; VLSI and Analog Circuit Testing
A TRAP for SAT: On the Imperviousness of a Transistor-Level Programmable Fabric to Satisfiability-Based Attacks,2025,1,https://doi.org/10.46586/tches.v2025.i2.579-603,https://tches.iacr.org/index.php/TCHES/article/download/12058/11902,https://tches.iacr.org/index.php/TCHES/article/download/12058/11902,Physical Unclonable Functions (PUFs) and Hardware Security; Embedded Systems Design Techniques; Radiation Effects in Electronics
A Closer Look at the Chaotic Ring Oscillators based TRNG Design,2023,1,https://doi.org/10.46586/tches.v2023.i2.381-417,https://tches.iacr.org/index.php/TCHES/article/download/10288/9737,https://tches.iacr.org/index.php/TCHES/article/download/10288/9737,Physical Unclonable Functions (PUFs) and Hardware Security; Cryptographic Implementations and Security; Chaos-based Image/Signal Encryption
Prime Masking vs. Faults - Exponential Security Amplification against Selected Classes of Attacks,2024,1,https://doi.org/10.46586/tches.v2024.i4.690-736,https://tches.iacr.org/index.php/TCHES/article/download/11807/11312,https://tches.iacr.org/index.php/TCHES/article/download/11807/11312,Cryptographic Implementations and Security; Cryptography and Data Security; Physical Unclonable Functions (PUFs) and Hardware Security
Gadget-based Masking of Streamlined NTRU Prime Decapsulation in Hardware,2023,1,https://doi.org/10.46586/tches.v2024.i1.1-26,https://tches.iacr.org/index.php/TCHES/article/download/11238/10783,https://tches.iacr.org/index.php/TCHES/article/download/11238/10783,Cryptographic Implementations and Security; Cryptography and Data Security; Chaos-based Image/Signal Encryption
Unboxing ARX-Based White-Box Ciphers: Chosen-Plaintext Computation Analysis and Its Applications,2024,1,https://doi.org/10.46586/tches.v2024.i3.634-670,https://tches.iacr.org/index.php/TCHES/article/download/11690/11210,https://tches.iacr.org/index.php/TCHES/article/download/11690/11210,Cryptographic Implementations and Security; Physical Unclonable Functions (PUFs) and Hardware Security; Advanced Malware Detection Techniques
FINAL bootstrap acceleration on FPGA using DSP-free constant-multiplier NTTs,2025,1,https://doi.org/10.46586/tches.v2025.i3.293-316,https://ojs.ub.rub.de/index.php/TCHES/article/download/12218/12025,https://ojs.ub.rub.de/index.php/TCHES/article/download/12218/12025,Embedded Systems Design Techniques; Parallel Computing and Optimization Techniques; Numerical Methods and Algorithms
A Code-Based ISE to Protect Boolean Masking in Software,2025,1,https://doi.org/10.46586/tches.v2025.i2.293-332,https://tches.iacr.org/index.php/TCHES/article/download/12049/11893,https://tches.iacr.org/index.php/TCHES/article/download/12049/11893,Advanced Malware Detection Techniques; Security and Verification in Computing; Physical Unclonable Functions (PUFs) and Hardware Security
SAT-based Formal Verification of Fault Injection Countermeasures for Cryptographic Circuits,2024,1,https://doi.org/10.46586/tches.v2024.i4.1-39,https://tches.iacr.org/index.php/TCHES/article/download/11782/11288,https://tches.iacr.org/index.php/TCHES/article/download/11782/11288,Physical Unclonable Functions (PUFs) and Hardware Security; Cryptographic Implementations and Security; Security and Verification in Computing
A Fast Heuristic for Mapping Boolean Circuits to Functional Bootstrapping,2025,1,https://doi.org/10.46586/tches.v2025.i4.621-643,https://tches.iacr.org/index.php/TCHES/article/download/12423/12151,https://tches.iacr.org/index.php/TCHES/article/download/12423/12151,Security and Verification in Computing; Advanced Malware Detection Techniques; Cryptography and Data Security
Quantile: Quantifying Information Leakage,2023,1,https://doi.org/10.46586/tches.v2024.i1.433-456,https://tches.iacr.org/index.php/TCHES/article/download/11258/10800,https://tches.iacr.org/index.php/TCHES/article/download/11258/10800,Cryptographic Implementations and Security; Physical Unclonable Functions (PUFs) and Hardware Security; Advancements in Semiconductor Devices and Circuit Design
Automated Generation of Fault-Resistant Circuits,2024,1,https://doi.org/10.46586/tches.v2024.i3.136-173,https://tches.iacr.org/index.php/TCHES/article/download/11672/11192,https://tches.iacr.org/index.php/TCHES/article/download/11672/11192,VLSI and Analog Circuit Testing; Radiation Effects in Electronics; Integrated Circuits and Semiconductor Failure Analysis
Pasta: A Case for Hybrid Homomorphic Encryption,2023,52,https://doi.org/10.46586/tches.v2023.i3.30-73,https://tches.iacr.org/index.php/TCHES/article/download/10956/10263,https://tches.iacr.org/index.php/TCHES/article/download/10956/10263,Cryptographic Implementations and Security; Cryptography and Data Security; Coding theory and cryptography
EstraNet: An Efficient Shift-Invariant Transformer Network for Side-Channel Analysis,2023,31,https://doi.org/10.46586/tches.v2024.i1.336-374,https://tches.iacr.org/index.php/TCHES/article/download/11255/10797,https://tches.iacr.org/index.php/TCHES/article/download/11255/10797,Cryptographic Implementations and Security; Antimicrobial Resistance in Staphylococcus; Electrostatic Discharge in Electronics
Multiple-Valued Plaintext-Checking Side-Channel Attacks on Post-Quantum KEMs,2023,31,https://doi.org/10.46586/tches.v2023.i3.473-503,https://tches.iacr.org/index.php/TCHES/article/download/10971/10278,https://tches.iacr.org/index.php/TCHES/article/download/10971/10278,Cryptographic Implementations and Security; Cryptography and Residue Arithmetic; Coding theory and cryptography
cuZK: Accelerating Zero-Knowledge Proof with A Faster Parallel Multi-Scalar Multiplication Algorithm on GPUs,2023,30,https://doi.org/10.46586/tches.v2023.i3.194-220,https://tches.iacr.org/index.php/TCHES/article/download/10961/10268,https://tches.iacr.org/index.php/TCHES/article/download/10961/10268,Cryptography and Data Security; Cryptography and Residue Arithmetic; Complexity and Algorithms in Graphs
Improved Gadgets for the High-Order Masking of Dilithium,2023,25,https://doi.org/10.46586/tches.v2023.i4.110-145,https://tches.iacr.org/index.php/TCHES/article/download/11160/10599,https://tches.iacr.org/index.php/TCHES/article/download/11160/10599,Cryptographic Implementations and Security; Chaos-based Image/Signal Encryption; Coding theory and cryptography
Carry Your Fault: A Fault Propagation Attack on Side-Channel Protected LWE-based KEM,2024,17,https://doi.org/10.46586/tches.v2024.i2.844-869,https://tches.iacr.org/index.php/TCHES/article/download/11449/10954,https://tches.iacr.org/index.php/TCHES/article/download/11449/10954,Electrostatic Discharge in Electronics; Radiation Effects in Electronics; Cryptographic Implementations and Security
Oil and Vinegar: Modern Parameters and Implementations,2023,17,https://doi.org/10.46586/tches.v2023.i3.321-365,https://tches.iacr.org/index.php/TCHES/article/download/10966/10273,https://tches.iacr.org/index.php/TCHES/article/download/10966/10273,Cryptographic Implementations and Security; Coding theory and cryptography; Cryptography and Data Security
On Protecting SPHINCS+ Against Fault Attacks,2023,17,https://doi.org/10.46586/tches.v2023.i2.80-114,https://tches.iacr.org/index.php/TCHES/article/download/10278/9726,https://tches.iacr.org/index.php/TCHES/article/download/10278/9726,Cryptography and Data Security; Cloud Data Security Solutions; Distributed systems and fault tolerance
Separating Oil and Vinegar with a Single Trace,2023,16,https://doi.org/10.46586/tches.v2023.i3.221-245,https://tches.iacr.org/index.php/TCHES/article/download/10962/10269,https://tches.iacr.org/index.php/TCHES/article/download/10962/10269,Cryptographic Implementations and Security; Chaos-based Image/Signal Encryption; Polynomial and algebraic computation
Faster Montgomery multiplication and Multi-Scalar-Multiplication for SNARKs,2023,14,https://doi.org/10.46586/tches.v2023.i3.504-521,https://tches.iacr.org/index.php/TCHES/article/download/10972/10279,https://tches.iacr.org/index.php/TCHES/article/download/10972/10279,Coding theory and cryptography; Cryptography and Residue Arithmetic; Polynomial and algebraic computation
Fast and Accurate: Efficient Full-Domain Functional Bootstrap and Digit Decomposition for Homomorphic Computation,2023,14,https://doi.org/10.46586/tches.v2024.i1.592-616,https://tches.iacr.org/index.php/TCHES/article/download/11263/10805,https://tches.iacr.org/index.php/TCHES/article/download/11263/10805,Cryptography and Data Security; Advanced Data Storage Technologies; Ferroelectric and Negative Capacitance Devices
KyberSlash: Exploiting secret-dependent division timings in Kyber implementations,2025,14,https://doi.org/10.46586/tches.v2025.i2.209-234,https://tches.iacr.org/index.php/TCHES/article/download/12046/11890,https://tches.iacr.org/index.php/TCHES/article/download/12046/11890,Peer-to-Peer Network Technologies; Advanced Malware Detection Techniques; Caching and Content Delivery
Revisiting Keccak and Dilithium Implementations on ARMv7-M,2024,13,https://doi.org/10.46586/tches.v2024.i2.1-24,https://tches.iacr.org/index.php/TCHES/article/download/11419/10922,https://tches.iacr.org/index.php/TCHES/article/download/11419/10922,Radiation Effects in Electronics
Exploiting Small-Norm Polynomial Multiplication with Physical Attacks,2024,13,https://doi.org/10.46586/tches.v2024.i2.359-383,https://tches.iacr.org/index.php/TCHES/article/download/11432/10937,https://tches.iacr.org/index.php/TCHES/article/download/11432/10937,Cryptography and Residue Arithmetic; Coding theory and cryptography; Polynomial and algebraic computation
Speeding Up Multi-Scalar Multiplication over Fixed Points Towards Efficient zkSNARKs,2023,12,https://doi.org/10.46586/tches.v2023.i2.358-380,https://tches.iacr.org/index.php/TCHES/article/download/10287/9736,https://tches.iacr.org/index.php/TCHES/article/download/10287/9736,Cryptography and Residue Arithmetic; Cryptography and Data Security
From MLWE to RLWE: A Differential Fault Attack on Randomized &amp; Deterministic Dilithium,2023,10,https://doi.org/10.46586/tches.v2023.i4.262-286,https://tches.iacr.org/index.php/TCHES/article/download/11166/10605,https://tches.iacr.org/index.php/TCHES/article/download/11166/10605,Cryptographic Implementations and Security; Cryptography and Data Security; Coding theory and cryptography
Improved High-Order Masked Generation of Masking Vector and Rejection Sampling in Dilithium,2024,10,https://doi.org/10.46586/tches.v2024.i4.335-354,https://tches.iacr.org/index.php/TCHES/article/download/11795/11300,https://tches.iacr.org/index.php/TCHES/article/download/11795/11300,Terahertz technology and applications; Photorefractive and Nonlinear Optics; Laser-Matter Interactions and Applications
Areion: Highly-Efficient Permutations and Its Applications to Hash Functions for Short Input,2023,10,https://doi.org/10.46586/tches.v2023.i2.115-154,https://tches.iacr.org/index.php/TCHES/article/download/10279/9727,https://tches.iacr.org/index.php/TCHES/article/download/10279/9727,Caching and Content Delivery; Advanced Data Storage Technologies; Cryptographic Implementations and Security
ModHE: Modular Homomorphic Encryption Using Module Lattices,2023,10,https://doi.org/10.46586/tches.v2024.i1.527-562,https://tches.iacr.org/index.php/TCHES/article/download/11261/10803,https://tches.iacr.org/index.php/TCHES/article/download/11261/10803,Cryptography and Data Security; Complexity and Algorithms in Graphs; Coding theory and cryptography
Information Bounds and Convergence Rates for Side-Channel Security Evaluators,2023,9,https://doi.org/10.46586/tches.v2023.i3.522-569,https://tches.iacr.org/index.php/TCHES/article/download/10973/10280,https://tches.iacr.org/index.php/TCHES/article/download/10973/10280,Cryptographic Implementations and Security; Chaos-based Image/Signal Encryption; Coding theory and cryptography
Defeating Low-Cost Countermeasures against Side-Channel Attacks in Lattice-based Encryption,2024,9,https://doi.org/10.46586/tches.v2024.i2.795-818,https://tches.iacr.org/index.php/TCHES/article/download/11447/10952,https://tches.iacr.org/index.php/TCHES/article/download/11447/10952,Cryptographic Implementations and Security; Chaos-based Image/Signal Encryption; Cryptography and Data Security
Efficient Algorithms for Large Prime Characteristic Fields and Their Application to Bilinear Pairings,2023,9,https://doi.org/10.46586/tches.v2023.i3.445-472,https://tches.iacr.org/index.php/TCHES/article/download/10970/10277,https://tches.iacr.org/index.php/TCHES/article/download/10970/10277,Cryptography and Residue Arithmetic
Single trace HQC shared key recovery with SASCA,2024,9,https://doi.org/10.46586/tches.v2024.i2.64-87,https://tches.iacr.org/index.php/TCHES/article/download/11421/10926,https://tches.iacr.org/index.php/TCHES/article/download/11421/10926,Distributed systems and fault tolerance
Kavach: Lightweight masking techniques for polynomial arithmetic in lattice-based cryptography,2023,8,https://doi.org/10.46586/tches.v2023.i3.366-390,https://tches.iacr.org/index.php/TCHES/article/download/10967/10274,https://tches.iacr.org/index.php/TCHES/article/download/10967/10274,Cryptography and Data Security; Cryptography and Residue Arithmetic; Coding theory and cryptography
Evict+Spec+Time: Exploiting Out-of-Order Execution to Improve Cache-Timing Attacks,2024,8,https://doi.org/10.46586/tches.v2024.i3.224-248,https://tches.iacr.org/index.php/TCHES/article/download/11676/11197,https://tches.iacr.org/index.php/TCHES/article/download/11676/11197,Real-Time Systems Scheduling; Distributed systems and fault tolerance; Parallel Computing and Optimization Techniques
Efficient Persistent Fault Analysis with Small Number of Chosen Plaintexts,2023,7,https://doi.org/10.46586/tches.v2023.i2.519-542,https://tches.iacr.org/index.php/TCHES/article/download/10292/9742,https://tches.iacr.org/index.php/TCHES/article/download/10292/9742,Cryptographic Implementations and Security; Coding theory and cryptography; Fractal and DNA sequence analysis
Rudraksh: A compact and lightweight post-quantum key-encapsulation mechanism,2025,7,https://doi.org/10.46586/tches.v2025.i2.647-680,https://tches.iacr.org/index.php/TCHES/article/download/12060/11905,https://tches.iacr.org/index.php/TCHES/article/download/12060/11905,Quantum-Dot Cellular Automata; Cryptographic Implementations and Security; Quantum Computing Algorithms and Architecture
Don’t Forget Pairing-Friendly Curves with Odd Prime Embedding Degrees,2023,7,https://doi.org/10.46586/tches.v2023.i4.393-419,https://tches.iacr.org/index.php/TCHES/article/download/11171/10610,https://tches.iacr.org/index.php/TCHES/article/download/11171/10610,Coding theory and cryptography; Cryptography and Residue Arithmetic; Cryptography and Data Security
"Elastic MSM: A Fast, Elastic and Modular Preprocessing Technique for Multi-Scalar Multiplication Algorithm on GPUs",2024,7,https://doi.org/10.46586/tches.v2024.i4.258-284,https://tches.iacr.org/index.php/TCHES/article/download/11791/11297,https://tches.iacr.org/index.php/TCHES/article/download/11791/11297,Parallel Computing and Optimization Techniques; Distributed and Parallel Computing Systems; Cryptography and Residue Arithmetic
Masking Floating-Point Number Multiplication and Addition of Falcon,2024,6,https://doi.org/10.46586/tches.v2024.i2.276-303,https://tches.iacr.org/index.php/TCHES/article/download/11428/10934,https://tches.iacr.org/index.php/TCHES/article/download/11428/10934,Numerical Methods and Algorithms
Fallen Sanctuary: A Higher-Order and Leakage-Resilient Rekeying Scheme,2023,6,https://doi.org/10.46586/tches.v2024.i1.264-308,https://tches.iacr.org/index.php/TCHES/article/download/11253/10795,https://tches.iacr.org/index.php/TCHES/article/download/11253/10795,Cryptographic Implementations and Security; Chaos-based Image/Signal Encryption; Coding theory and cryptography
“Whispering MLaaS”,2023,5,https://doi.org/10.46586/tches.v2023.i2.587-613,https://tches.iacr.org/index.php/TCHES/article/download/10295/9745,https://tches.iacr.org/index.php/TCHES/article/download/10295/9745,Adversarial Robustness in Machine Learning; Privacy-Preserving Technologies in Data; Cryptography and Data Security
"Quasi-linear masking against SCA and FIA, with cost amortization",2023,5,https://doi.org/10.46586/tches.v2024.i1.398-432,https://tches.iacr.org/index.php/TCHES/article/download/11257/10799,https://tches.iacr.org/index.php/TCHES/article/download/11257/10799,Cryptographic Implementations and Security; Coding theory and cryptography; Advanced Malware Detection Techniques
eLIMInate: a Leakage-focused ISE for Masked Implementation,2024,5,https://doi.org/10.46586/tches.v2024.i2.329-358,https://tches.iacr.org/index.php/TCHES/article/download/11431/10936,https://tches.iacr.org/index.php/TCHES/article/download/11431/10936,Usability and User Interface Design; Information and Cyber Security; Multimedia Communication and Technology
Switching Off your Device Does Not Protect Against Fault Attacks,2024,4,https://doi.org/10.46586/tches.v2024.i4.425-450,https://tches.iacr.org/index.php/TCHES/article/download/11798/11303,https://tches.iacr.org/index.php/TCHES/article/download/11798/11303,Information and Cyber Security; Advanced Malware Detection Techniques; Smart Grid Security and Resilience
FaultDetective,2024,4,https://doi.org/10.46586/tches.v2024.i4.610-632,https://tches.iacr.org/index.php/TCHES/article/download/11804/11309,https://tches.iacr.org/index.php/TCHES/article/download/11804/11309,Software System Performance and Reliability; Anomaly Detection Techniques and Applications
LESS is Even More: Optimizing Digital Signatures from Code Equivalence,2025,4,https://doi.org/10.46586/tches.v2025.i4.386-408,https://tches.iacr.org/index.php/TCHES/article/download/12415/12143,https://tches.iacr.org/index.php/TCHES/article/download/12415/12143,"Mathematics, Computing, and Information Processing; Algorithms and Data Compression; Advanced Data Storage Technologies"
"Optimized Software Implementation of Keccak, Kyber, and Dilithium on RV{32,64}IM{B}{V}",2024,4,https://doi.org/10.46586/tches.v2025.i1.632-655,https://er.ceres.rub.de/index.php/TCHES/article/download/11941/11801,https://er.ceres.rub.de/index.php/TCHES/article/download/11941/11801,Nuclear reactor physics and engineering; Radiation Detection and Scintillator Technologies
LPN-based Attacks in the White-box Setting,2023,4,https://doi.org/10.46586/tches.v2023.i4.318-343,https://tches.iacr.org/index.php/TCHES/article/download/11168/10607,https://tches.iacr.org/index.php/TCHES/article/download/11168/10607,Cryptographic Implementations and Security; Coding theory and cryptography; Cryptography and Data Security
SHAPER: A General Architecture for Privacy-Preserving Primitives in Secure Machine Learning,2024,4,https://doi.org/10.46586/tches.v2024.i2.819-843,https://tches.iacr.org/index.php/TCHES/article/download/11448/10953,https://tches.iacr.org/index.php/TCHES/article/download/11448/10953,Privacy-Preserving Technologies in Data; Cryptography and Data Security; Cloud Data Security Solutions
Pincering SKINNY by Exploiting Slow Diffusion,2023,4,https://doi.org/10.46586/tches.v2023.i4.460-492,https://tches.iacr.org/index.php/TCHES/article/download/11173/10612,https://tches.iacr.org/index.php/TCHES/article/download/11173/10612,Cryptographic Implementations and Security; Coding theory and cryptography; Chaos-based Image/Signal Encryption
A Not So Discrete Sampler: Power Analysis Attacks on HAWK signature scheme,2024,3,https://doi.org/10.46586/tches.v2024.i4.156-178,https://tches.iacr.org/index.php/TCHES/article/download/11787/11293,https://tches.iacr.org/index.php/TCHES/article/download/11787/11293,Cryptographic Implementations and Security; Cryptography and Data Security; Security in Wireless Sensor Networks
Vectorized and Parallel Computation of Large Smooth-Degree Isogenies using Precedence-Constrained Scheduling,2023,3,https://doi.org/10.46586/tches.v2023.i3.246-269,https://tches.iacr.org/index.php/TCHES/article/download/10963/10270,https://tches.iacr.org/index.php/TCHES/article/download/10963/10270,Parallel Computing and Optimization Techniques; Distributed and Parallel Computing Systems; Constraint Satisfaction and Optimization
XBOOT: Free-XOR Gates for CKKS with Applications to Transciphering,2025,3,https://doi.org/10.46586/tches.v2025.i4.118-144,https://tches.iacr.org/index.php/TCHES/article/download/12406/12135,https://tches.iacr.org/index.php/TCHES/article/download/12406/12135,Cryptography and Data Security; Cryptography and Residue Arithmetic; Advanced Data Storage Technologies
Cryptanalysis of ARX-based White-box Implementations,2023,3,https://doi.org/10.46586/tches.v2023.i3.97-135,https://tches.iacr.org/index.php/TCHES/article/download/10958/10265,https://tches.iacr.org/index.php/TCHES/article/download/10958/10265,Cryptographic Implementations and Security; Coding theory and cryptography; Chaos-based Image/Signal Encryption
On Provable White-Box Security in the Strong Incompressibility Model,2023,3,https://doi.org/10.46586/tches.v2023.i4.167-187,https://tches.iacr.org/index.php/TCHES/article/download/11162/10601,https://tches.iacr.org/index.php/TCHES/article/download/11162/10601,Cryptography and Data Security; Cryptographic Implementations and Security; Coding theory and cryptography
Provable Secure Parallel Gadgets,2023,3,https://doi.org/10.46586/tches.v2023.i4.420-459,https://tches.iacr.org/index.php/TCHES/article/download/11172/10611,https://tches.iacr.org/index.php/TCHES/article/download/11172/10611,Cryptography and Data Security; Cryptography and Residue Arithmetic; Cryptographic Implementations and Security
Improved Attacks on (EC)DSA with Nonce Leakage by Lattice Sieving with Predicate,2023,3,https://doi.org/10.46586/tches.v2023.i2.568-586,https://tches.iacr.org/index.php/TCHES/article/download/10294/9744,https://tches.iacr.org/index.php/TCHES/article/download/10294/9744,Cryptographic Implementations and Security; Coding theory and cryptography; Cryptography and Residue Arithmetic
Full Key-Recovery Cubic-Time Template Attack on Classic McEliece Decapsulation,2024,3,https://doi.org/10.46586/tches.v2025.i1.367-391,https://moving-the-social.ub.rub.de/index.php/TCHES/article/download/11933/11792,https://moving-the-social.ub.rub.de/index.php/TCHES/article/download/11933/11792,Cryptographic Implementations and Security; Chaos-based Image/Signal Encryption; Coding theory and cryptography
Load-Balanced Parallel Implementation on GPUs for Multi-Scalar Multiplication Algorithm,2024,3,https://doi.org/10.46586/tches.v2024.i2.522-544,https://tches.iacr.org/index.php/TCHES/article/download/11438/10943,https://tches.iacr.org/index.php/TCHES/article/download/11438/10943,Parallel Computing and Optimization Techniques; Distributed and Parallel Computing Systems; Interconnection Networks and Systems
Hints from Hertz: Dynamic Frequency Scaling Side-Channel Analysis of Number Theoretic Transform in Lattice-Based KEMs,2024,3,https://doi.org/10.46586/tches.v2024.i3.200-223,https://tches.iacr.org/index.php/TCHES/article/download/11675/11196,https://tches.iacr.org/index.php/TCHES/article/download/11675/11196,Cryptographic Implementations and Security; Chaos-based Image/Signal Encryption; Cryptography and Data Security
Dlog is Practically as Hard (or Easy) as DH – Solving Dlogs via DH Oracles on EC Standards,2023,2,https://doi.org/10.46586/tches.v2023.i4.146-166,https://tches.iacr.org/index.php/TCHES/article/download/11161/10600,https://tches.iacr.org/index.php/TCHES/article/download/11161/10600,Cryptography and Residue Arithmetic; Cryptography and Data Security; Coding theory and cryptography
Dash: Accelerating Distributed Private Convolutional Neural Network Inference with Arithmetic Garbled Circuits,2024,2,https://doi.org/10.46586/tches.v2025.i1.420-449,https://tosc.iacr.org/index.php/TCHES/article/download/11935/11794,https://tosc.iacr.org/index.php/TCHES/article/download/11935/11794,Stochastic Gradient Optimization Techniques; Cryptography and Data Security; Privacy-Preserving Technologies in Data
A Low-Latency High-Order Arithmetic to Boolean Masking Conversion,2024,2,https://doi.org/10.46586/tches.v2024.i2.630-653,https://tches.iacr.org/index.php/TCHES/article/download/11441/10946,https://tches.iacr.org/index.php/TCHES/article/download/11441/10946,Digital Filter Design and Implementation; Numerical Methods and Algorithms; Model Reduction and Neural Networks
Multiplying Polynomials without Powerful Multiplication Instructions,2024,2,https://doi.org/10.46586/tches.v2025.i1.160-202,https://moving-the-social.ub.rub.de/index.php/TCHES/article/download/11926/11785,https://moving-the-social.ub.rub.de/index.php/TCHES/article/download/11926/11785,Numerical Methods and Algorithms; Polynomial and algebraic computation; Coding theory and cryptography
POTA: A Pipelined Oblivious Transfer Acceleration Architecture for Secure Multi-Party Computation,2025,2,https://doi.org/10.46586/tches.v2025.i3.262-292,https://ojs.ub.rub.de/index.php/TCHES/article/download/12217/12024,https://ojs.ub.rub.de/index.php/TCHES/article/download/12217/12024,Cryptography and Data Security; Complexity and Algorithms in Graphs; Stochastic Gradient Optimization Techniques
Leading Degree: A Metric for Model Performance Evaluation and Hyperparameter Tuning in Deep Learning-Based Side-Channel Analysis,2025,2,https://doi.org/10.46586/tches.v2025.i2.333-361,https://tches.iacr.org/index.php/TCHES/article/download/12050/11894,https://tches.iacr.org/index.php/TCHES/article/download/12050/11894,Digital Media Forensic Detection; Cryptographic Implementations and Security; Electrostatic Discharge in Electronics
New Quantum Cryptanalysis of Binary Elliptic Curves,2025,2,https://doi.org/10.46586/tches.v2025.i2.781-804,https://tches.iacr.org/index.php/TCHES/article/download/12065/11909,https://tches.iacr.org/index.php/TCHES/article/download/12065/11909,Cryptography and Residue Arithmetic; Coding theory and cryptography; Cryptography and Data Security
SeaFlame: Communication-Efficient Secure Aggregation for Federated Learning against Malicious Entities,2025,2,https://doi.org/10.46586/tches.v2025.i2.69-93,https://tches.iacr.org/index.php/TCHES/article/download/12042/11886,https://tches.iacr.org/index.php/TCHES/article/download/12042/11886,Privacy-Preserving Technologies in Data; Cryptography and Data Security; Network Security and Intrusion Detection
